"","P","Sub","Number","Species","Ht","DBH","D30","Code","Max_DBH","Max_D30","CSA_BH","CSA_30","Density_expand","CSA_30_expand","CSA_BH_expand","DBH_eff","D30_eff","Life.Form","Phylo.name","Authority","Light.code","Char.height"
"4019",17,10,"5165","Ocotea corymbosa",6.5,"9.6+7.5","10.5+8.4","OCCO",9.6,10.5,116.560842975,142.007721975,1,142.007721975,116.560842975,6.09117957877281,6.72327760984787,"tree","Ocotea corymbosa","(Meisn.) Mez",5,NA
"4020",17,10,"5166","Ocotea corymbosa",7.5,"8.2+5.2","9.4+6","OCCO",8.2,9.4,74.0472763,97.6720331,1,97.6720331,74.0472763,4.85489238719796,5.57583838892417,"tree","Ocotea corymbosa","(Meisn.) Mez",5,NA
"4021",17,10,"5167","Ocotea corymbosa",6,"5.4","6.8","OCCO",5.4,6.8,22.9021911,36.3167804,1,36.3167804,22.9021911,2.69999885970354,3.39999856407113,"tree","Ocotea corymbosa","(Meisn.) Mez",4,NA
"4022",17,10,"5168","Vochysia tucanorum",4,"5.5","6","VOTU",5.5,6,23.758274375,28.27431,1,28.27431,23.758274375,2.74999883858694,2.99999873300394,"tree","Vochysia tucanorum","",3,NA
"4023",17,10,"5169","Ocotea corymbosa",5,"5.2","6.3","OCCO",5.2,6.3,21.2371484,31.172426775,1,31.172426775,21.2371484,2.59999890193674,3.14999866965413,"tree","Ocotea corymbosa","(Meisn.) Mez",4,NA
"4024",17,10,"5170","Ocotea corymbosa",6,"6.1","6.7","OCCO",6.1,6.7,29.224640975,35.256493775,1,35.256493775,29.224640975,3.04999871188733,3.34999858518773,"tree","Ocotea corymbosa","(Meisn.) Mez",4,NA
"4025",17,10,"5171","Ocotea corymbosa",7,"8","8.8","OCCO",8,8.8,50.26544,60.8211824,1,60.8211824,50.26544,3.99999831067191,4.3999981417391,"tree","Ocotea corymbosa","(Meisn.) Mez",4,NA
"4026",17,10,"5172","Ocotea corymbosa",5,"6.8","7.5","OCCO",6.8,7.5,36.3167804,44.178609375,1,44.178609375,36.3167804,3.39999856407113,3.74999841625492,"tree","Ocotea corymbosa","(Meisn.) Mez",4,NA
"4027",17,10,"5173","Dimorphandra mollis",2.5,"3.2","4.4","DIMO",3.2,4.4,8.0424704,15.2052956,4,60.8211824,32.1698816,1.59999932426877,2.19999907086955,"tree","Dimorphandra mollis","Benth.",4,NA
"4028",17,10,"5174","Plenckia populnea",3.7,"4.1","4.9","PLPO",4.1,4.9,13.202531975,18.857393975,4,75.4295759,52.8101279,2.04999913421936,2.44999896528655,"tree","Plenckia populnea","Reissek",2,NA
"4029",17,10,"5175","Ocotea pulchella",5,"4.8+1.9","5.3","OCPU",4.8,5.3,20.930843375,22.061815775,1,22.061815775,20.930843375,2.58118080971229,2.64999888082014,"tree","Ocotea pulchella","(Nees & Mart.) Mez",3,NA
"4030",17,10,"5176","Ocotea corymbosa",5,"4.5","6.1","OCCO",4.5,6.1,15.904299375,29.224640975,1,29.224640975,15.904299375,2.24999904975295,3.04999871188733,"tree","Ocotea corymbosa","(Meisn.) Mez",3,NA
"4031",17,10,"5177","Ocotea pulchella",4,"2.3","3.8","OCPU",2.3,3.8,4.154752775,11.3411399,4,45.3645596,16.6190111,1.14999951431817,1.89999919756916,"tree","Ocotea pulchella","(Nees & Mart.) Mez",2,NA
"4032",17,10,"5178","Rapanea umbellata",5,"1.7","1.8","RAUM",1.7,1.8,2.269798775,2.5446879,4,10.1787516,9.0791951,0.849999641017781,0.89999961990118,"tree","Myrsine umbellata","Mart.",3,NA
"4033",17,10,"5179","Myrcia fallax",5,"2.8","2.8","MYFA",2.8,2.8,6.1575164,6.1575164,4,24.6300656,24.6300656,1.39999940873517,1.39999940873517,"tree","Myrcia splendens","(Sw.) DC.",2,NA
"4034",17,10,"5180","Miconia ligustroides",4.6,"4+1.5","4.9","MILI",4,4.9,14.333504375,18.857393975,4,75.4295759,57.3340175,2.13600003422779,2.44999896528655,"treelet","Miconia ligustroides","(DC.) Naudin",2,NA
"4035",17,10,"5181","Ocotea pulchella",2.5,"1","1.4","OCPU",1,1.4,0.7853975,1.5393791,4,6.1575164,3.14159,0.499999788833989,0.699999704367585,"tree","Ocotea pulchella","(Nees & Mart.) Mez",2,NA
"4036",17,10,"5182","Ocotea corymbosa",2.5,"2.2+1.2","2.8","OCCO",2.2,2.8,4.9322963,6.1575164,4,24.6300656,19.7291852,1.25299587943366,1.39999940873517,"tree","Ocotea corymbosa","(Meisn.) Mez",2,NA
"4037",17,10,"5183","Schefflera vinosa",4.2,"2.3","2.8","SCVI",2.3,2.8,4.154752775,6.1575164,4,24.6300656,16.6190111,1.14999951431817,1.39999940873517,"treelet","Schefflera vinosa","(Cham. & Schltdl.) Frodin & Fiasch",2,NA
"4038",17,10,"5184","Vochysia tucanorum",3.5,"3.5","5.2","VOTU",3.5,5.2,9.621119375,21.2371484,1,21.2371484,9.621119375,1.74999926091896,2.59999890193674,"tree","Vochysia tucanorum","",2,NA
"4039",17,10,"5185","Aegiphila verticillata",1.6,"1.2","5.2","AEVE",1.2,5.2,1.1309724,21.2371484,1,21.2371484,1.1309724,0.599999746600787,2.59999890193674,"tree","Aegiphila verticillata","Vell.",2,NA
"4040",18,1,"4135","Copaifera langsdorffii",10,"12.6","14.5","COLA",12.6,14.5,124.6897071,165.129824375,1,165.129824375,124.6897071,6.29999733930826,7.24999693809284,"tree","Copaifera langsdorffii","Desf.",2,NA
"4041",18,1,"4136","Copaifera langsdorffii",7,"9","10.6","COLA",9,10.6,63.6171975,88.2472631,1,88.2472631,63.6171975,4.4999980995059,5.29999776164028,"tree","Copaifera langsdorffii","Desf.",2,NA
"4042",18,1,"4137","Siparuna guianensis",6,"5.1","8.1","SIGU",5.1,8.1,20.428188975,51.529929975,1,51.529929975,20.428188975,2.54999892305334,4.04999828955531,"tree","Siparuna guianensis","Aubl.",2,NA
"4043",18,1,"4138","Copaifera langsdorffii",10,"15.3","16.3","COLA",15.3,16.3,183.853700775,208.672261775,1,208.672261775,183.853700775,7.64999676916003,8.14999655799402,"tree","Copaifera langsdorffii","Desf.",4,NA
"4044",18,1,"4139","Copaifera langsdorffii",10,"12.7","14.7","COLA",12.7,14.7,126.676762775,169.716545775,1,169.716545775,126.676762775,6.34999731819166,7.34999689585964,"tree","Copaifera langsdorffii","Desf.",4,NA
"4045",18,1,"4140","Ocotea corymbosa",8,"5.9","6.3","OCCO",5.9,6.3,27.339686975,31.172426775,1,31.172426775,27.339686975,2.94999875412054,3.14999866965413,"tree","Ocotea corymbosa","(Meisn.) Mez",2,NA
"4046",18,1,"4140","Ocotea corymbosa",8,"5.9","6.3","OCCO",5.9,6.3,27.339686975,31.172426775,1,31.172426775,27.339686975,2.94999875412054,3.14999866965413,"tree","Ocotea corymbosa","(Meisn.) Mez",3,NA
"4047",18,1,"4141","Copaifera langsdorffii",10,"16","18.1","COLA",16,18.1,201.06176,257.304074975,1,257.304074975,201.06176,7.99999662134383,9.0499961778952,"tree","Copaifera langsdorffii","Desf.",2,NA
"4048",18,1,"4142","Amaioua intermedia",8,"7.5","8.3","AMIN",7.5,8.3,44.178609375,54.106033775,1,54.106033775,44.178609375,3.74999841625492,4.14999824732211,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,NA
"4049",18,1,"4143","Daphnopsis racemosa",9,"9.8","13.1","DARA",9.8,13.1,75.4295759,134.782064975,1,134.782064975,75.4295759,4.89999793057309,6.54999723372526,"tree","Daphnopsis racemosa","Griseb.",4,NA
"4050",18,1,"4144","Pera obovata",12,"27.5","30","PEOB",27.5,30,593.956859375,706.85775,1,706.85775,593.956859375,13.7499941929347,14.9999936650197,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",5,NA
"4051",18,1,"4145","Ocotea corymbosa",10,"8.9","9.5","OCCO",8.9,9.5,62.211335975,70.882124375,1,70.882124375,62.211335975,4.4499981206225,4.7499979939229,"tree","Ocotea corymbosa","(Meisn.) Mez",3,NA
"4052",18,1,"4146","Amaioua intermedia",8,"10.4+5.1","12+6.1","AMIN",10.4,12,105.376782575,142.321880975,1,142.321880975,105.376782575,5.79158628251901,6.73071034398415,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,NA
"4053",18,1,"4147","Anadenanthera falcata",9,"8.4","10.2","ANFA",8.4,10.2,55.4176476,81.7127559,1,81.7127559,55.4176476,4.19999822620551,5.09999784610669,"tree","Anadenanthera peregrina","(Benth.) Altschul",2,NA
"4054",18,1,"4148","Amaioua intermedia",7,"6.4+8.2","9.5","AMIN",8.2,9.5,84.9800095,70.882124375,1,70.882124375,84.9800095,5.20095925304577,4.7499979939229,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,NA
"4055",18,1,"4149","Machaerium brasiliense",14,"21.5","23.8","MABR",21.5,23.8,363.049994375,444.8805599,1,444.8805599,363.049994375,10.7499954599308,11.8999949742489,"tree","Machaerium brasiliense","Vogel",5,NA
"4056",18,1,"4150","Ocotea corymbosa",8,"10.8","11.5","OCCO",10.8,11.5,91.6087644,103.868819375,1,103.868819375,91.6087644,5.39999771940708,5.74999757159087,"tree","Ocotea corymbosa","(Meisn.) Mez",2,NA
"4057",18,1,"4151","Myrcia multiflora",2.8,"1.5","1.5","MYMU",1.5,1.5,1.767144375,1.767144375,4,7.0685775,7.0685775,0.749999683250984,0.749999683250984,"tree","Myrcia multiflora","(Lam.) DC.",2,NA
"4058",18,1,"4152","Amaioua intermedia",5,"3.6","4.5","AMIN",3.6,4.5,10.1787516,15.904299375,4,63.6171975,40.7150064,1.79999923980236,2.24999904975295,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",NA,NA
"4059",18,1,"4153","Rapanea ferruginea",7,"3.3","3.8","RAFE",3.3,3.8,8.552978775,11.3411399,4,45.3645596,34.2119151,1.64999930315216,1.89999919756916,"tree","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.",1,NA
"4060",18,1,"4154","Siparuna guianensis",4.5,"2.9","3.5","SIGU",2.9,3.5,6.605192975,9.621119375,4,38.4844775,26.4207719,1.44999938761857,1.74999926091896,"tree","Siparuna guianensis","Aubl.",3,NA
"4061",18,1,"4155","Siparuna guianensis",6,"3.6","4.2","SIGU",3.6,4.2,10.1787516,13.8544119,4,55.4176476,40.7150064,1.79999923980236,2.09999911310275,"tree","Siparuna guianensis","Aubl.",1,NA
"4062",18,1,"4156","Siparuna guianensis",6,"2.4","3","SIGU",2.4,3,4.5238896,7.0685775,4,28.27431,18.0955584,1.19999949320157,1.49999936650197,"tree","Siparuna guianensis","Aubl.",1,NA
"4063",18,1,"4157","Siparuna guianensis",6,"3.7","4.4","SIGU",3.7,4.4,10.752091775,15.2052956,4,60.8211824,43.0083671,1.84999921868576,2.19999907086955,"tree","Siparuna guianensis","Aubl.",2,NA
"4064",18,1,"4158","Siparuna guianensis",5,"3","3.5","SIGU",3,3.5,7.0685775,9.621119375,4,38.4844775,28.27431,1.49999936650197,1.74999926091896,"tree","Siparuna guianensis","Aubl.",1,NA
"4065",18,1,"4159","Amaioua intermedia",5,"2.3","3","AMIN",2.3,3,4.154752775,7.0685775,4,28.27431,16.6190111,1.14999951431817,1.49999936650197,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",NA,NA
"4066",18,1,"4160","Siparuna guianensis",4,"1.5","1.8","SIGU",1.5,1.8,1.767144375,2.5446879,4,10.1787516,7.0685775,0.749999683250984,0.89999961990118,"tree","Siparuna guianensis","Aubl.",1,NA
"4067",18,1,"4161","Siparuna guianensis",5,"3.2","3.8","SIGU",3.2,3.8,8.0424704,11.3411399,4,45.3645596,32.1698816,1.59999932426877,1.89999919756916,"tree","Siparuna guianensis","Aubl.",1,NA
"4068",18,1,"4162","Amaioua intermedia",8,"9.8","10.5","AMIN",9.8,10.5,75.4295759,86.590074375,1,86.590074375,75.4295759,4.89999793057309,5.24999778275689,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",4,NA
"4069",18,1,"4163","Amaioua intermedia",3,"1.3","1.6","AMIN",1.3,1.6,1.327321775,2.0106176,4,8.0424704,5.3092871,0.649999725484186,0.799999662134383,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",1,NA
"4070",18,1,"4164","Siparuna guianensis",1.8,"1","1.5","SIGU",1,1.5,0.7853975,1.767144375,4,7.0685775,3.14159,0.499999788833989,0.749999683250984,"tree","Siparuna guianensis","Aubl.",NA,NA
"4071",18,1,"4166","Siparuna guianensis",5,"2.5","3","SIGU",2.5,3,4.908734375,7.0685775,4,28.27431,19.6349375,1.24999947208497,1.49999936650197,"tree","Siparuna guianensis","Aubl.",1,NA
"4072",18,1,"4167","Siparuna guianensis",1.9,"1.2","1.3","SIGU",1.2,1.3,1.1309724,1.327321775,4,5.3092871,4.5238896,0.599999746600787,0.649999725484186,"tree","Siparuna guianensis","Aubl.",NA,NA
"4073",18,1,"4168","Siparuna guianensis",4,"2.2","3","SIGU",2.2,3,3.8013239,7.0685775,4,28.27431,15.2052956,1.09999953543478,1.49999936650197,"tree","Siparuna guianensis","Aubl.",NA,NA
"4074",18,1,"4169","Siparuna guianensis",2.5,"1.2","1.5","SIGU",1.2,1.5,1.1309724,1.767144375,4,7.0685775,4.5238896,0.599999746600787,0.749999683250984,"tree","Siparuna guianensis","Aubl.",NA,NA
"4075",18,2,"4170","Daphnopsis racemosa",6,"11","11","DARA",11,11,95.0330975,95.0330975,1,95.0330975,95.0330975,5.49999767717388,5.49999767717388,"tree","Daphnopsis racemosa","Griseb.",3,NA
"4076",18,2,"4171","Copaifera langsdorffii",7,"5.8","7","COLA",5.8,7,26.4207719,38.4844775,1,38.4844775,26.4207719,2.89999877523714,3.49999852183792,"tree","Copaifera langsdorffii","Desf.",4,NA
"4077",18,2,"4172","Ocotea corymbosa",8,"7.6","8.1","OCCO",7.6,8.1,45.3645596,51.529929975,1,51.529929975,45.3645596,3.79999839513832,4.04999828955531,"tree","Ocotea corymbosa","(Meisn.) Mez",3,NA
"4078",18,2,"4173","Daphnopsis racemosa",9,"11.6","12.9","DARA",11.6,12.9,105.6830876,130.697997975,1,130.697997975,105.6830876,5.79999755047427,6.44999727595846,"tree","Daphnopsis racemosa","Griseb.",4,NA
"4079",18,2,"4174","Anadenanthera falcata",10,"26.5","27.2","ANFA",26.5,27.2,551.545394375,581.0684864,1,581.0684864,551.545394375,13.2499944041007,13.5999942562845,"tree","Anadenanthera peregrina","(Benth.) Altschul",4,NA
"4080",18,2,"4175","Ocotea corymbosa",9,"9.7","10.5","OCCO",9.7,10.5,73.898050775,86.590074375,1,86.590074375,73.898050775,4.84999795168969,5.24999778275689,"tree","Ocotea corymbosa","(Meisn.) Mez",3,NA
"4081",18,2,"4176","Myrcia fallax",3,"6.5","7.3","MYFA",6.5,7.3,33.183044375,41.853832775,1,41.853832775,33.183044375,3.24999862742093,3.64999845848812,"tree","Myrcia splendens","(Sw.) DC.",2,NA
"4082",18,2,"4177","Amaioua intermedia",5,"6","6.2","AMIN",6,6.2,28.27431,30.1906799,1,30.1906799,28.27431,2.99999873300394,3.09999869077073,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,NA
"4083",18,2,"4178","Daphnopsis racemosa",9,"11.6","13","DARA",11.6,13,105.6830876,132.7321775,1,132.7321775,105.6830876,5.79999755047427,6.49999725484186,"tree","Daphnopsis racemosa","Griseb.",3,NA
"4084",18,2,"4179","Ocotea corymbosa",10,"10.7","14.5","OCCO",10.7,14.5,89.920159775,165.129824375,1,165.129824375,89.920159775,5.34999774052368,7.24999693809284,"tree","Ocotea corymbosa","(Meisn.) Mez",4,NA
"4085",18,2,"4180","Siparuna guianensis",8,"6.2","7.5","SIGU",6.2,7.5,30.1906799,44.178609375,1,44.178609375,30.1906799,3.09999869077073,3.74999841625492,"tree","Siparuna guianensis","Aubl.",2,NA
"4086",18,2,"4181","Amaioua intermedia",7,"6.8","8.8","AMIN",6.8,8.8,36.3167804,60.8211824,1,60.8211824,36.3167804,3.39999856407113,4.3999981417391,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,NA
"4087",18,2,"4182","Pera obovata",12,"15","17.5","PEOB",15,17.5,176.7144375,240.527984375,1,240.527984375,176.7144375,7.49999683250984,8.74999630459481,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",4,NA
"4088",18,2,"4183","Copaifera langsdorffii",12,"22","24.5","COLA",22,24.5,380.13239,471.434849375,1,471.434849375,380.13239,10.9999953543478,12.2499948264327,"tree","Copaifera langsdorffii","Desf.",4,NA
"4089",18,2,"4184","Daphnopsis racemosa",9,"10.4","10.9","DARA",10.4,10.9,84.9485936,93.313076975,1,93.313076975,84.9485936,5.19999780387349,5.44999769829048,"tree","Daphnopsis racemosa","Griseb.",3,NA
"4090",18,2,"4185","Ocotea corymbosa",10,"16.5","15.5","OCCO",16.5,15.5,213.824469375,188.691749375,1,188.691749375,213.824469375,8.24999651576082,7.74999672692683,"tree","Ocotea corymbosa","(Meisn.) Mez",3,NA
"4091",18,2,"4186","Amaioua intermedia",5,"5.1","5.5","AMIN",5.1,5.5,20.428188975,23.758274375,1,23.758274375,20.428188975,2.54999892305334,2.74999883858694,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,NA
"4092",18,2,"4188","Amaioua intermedia",8,"12.9","14.6","AMIN",12.9,14.6,130.697997975,167.4153311,1,167.4153311,130.697997975,6.44999727595846,7.29999691697624,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,NA
"4093",18,2,"4189","Amaioua intermedia",4,"1.9","3","AMIN",1.9,3,2.835284975,7.0685775,4,28.27431,11.3411399,0.949999598784579,1.49999936650197,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",1,NA
"4094",18,2,"4190","Siparuna guianensis",5,"2.8","3.6","SIGU",2.8,3.6,6.1575164,10.1787516,4,40.7150064,24.6300656,1.39999940873517,1.79999923980236,"tree","Siparuna guianensis","Aubl.",1,NA
"4095",18,2,"4191","Amaioua intermedia",2.6,"1.2","2","AMIN",1.2,2,1.1309724,3.14159,4,12.56636,4.5238896,0.599999746600787,0.999999577667978,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",1,NA
"4096",18,2,"4192","Siparuna guianensis",3.5,"1.7","2","SIGU",1.7,2,2.269798775,3.14159,4,12.56636,9.0791951,0.849999641017781,0.999999577667978,"tree","Siparuna guianensis","Aubl.",2,NA
"4097",18,2,"4193","Siparuna guianensis",5.5,"3.3","3.7","SIGU",3.3,3.7,8.552978775,10.752091775,4,43.0083671,34.2119151,1.64999930315216,1.84999921868576,"tree","Siparuna guianensis","Aubl.",2,NA
"4098",18,2,"4194","Siparuna guianensis",5,"2.3","2.9","SIGU",2.3,2.9,4.154752775,6.605192975,4,26.4207719,16.6190111,1.14999951431817,1.44999938761857,"tree","Siparuna guianensis","Aubl.",1,NA
"4099",18,3,"4165","Psychotria vellosiana",2.5,"1.7","2.1","PSVE",1.7,2.1,2.269798775,3.463602975,4,13.8544119,9.0791951,0.849999641017781,1.04999955655138,"treelet","Psychotria vellosiana","",NA,NA
"4100",18,3,"4195","Anadenanthera falcata",10,"23.5","26.8","ANFA",23.5,26.8,433.735769375,564.1039004,1,564.1039004,433.735769375,11.7499950375987,13.3999943407509,"tree","Anadenanthera peregrina","(Benth.) Altschul",5,NA
"4101",18,3,"4196","Amaioua intermedia",9,"7.8","8.5","AMIN",7.8,8.5,47.7835839,56.744969375,1,56.744969375,47.7835839,3.89999835290511,4.24999820508891,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,NA
"4102",18,3,"4197","Amaioua intermedia",7,"5.5","6.1","AMIN",5.5,6.1,23.758274375,29.224640975,1,29.224640975,23.758274375,2.74999883858694,3.04999871188733,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,NA
"4103",18,3,"4198","Ocotea corymbosa",10,"15+19.9","16+25.2","OCCO",19.9,25.2,487.739701475,699.8205884,1,699.8205884,487.739701475,12.4600308532452,14.9251402620772,"tree","Ocotea corymbosa","(Meisn.) Mez",4,NA
"4104",18,3,"4199","Amaioua intermedia",8,"9.9","10.9","AMIN",9.9,10.9,76.976808975,93.313076975,1,93.313076975,76.976808975,4.94999790945649,5.44999769829048,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,NA
"4105",18,3,"4200","Myrcia venulosa",9,"14.9","17.6","MYVE",14.9,17.6,174.366098975,243.2847296,1,243.2847296,174.366098975,7.44999685362644,8.79999628347821,"tree","Myrcia venulosa","DC.",4,NA
"4106",18,3,"4201","Plenckia populnea",4,"5.8","6.7","PLPO",5.8,6.7,26.4207719,35.256493775,1,35.256493775,26.4207719,2.89999877523714,3.34999858518773,"tree","Plenckia populnea","Reissek",2,NA
"4107",18,3,"4202","Anadenanthera falcata",5,"18.5","18.5","ANFA",18.5,18.5,268.802294375,268.802294375,1,268.802294375,268.802294375,9.2499960934288,9.2499960934288,"tree","Anadenanthera peregrina","(Benth.) Altschul",3,NA
"4108",18,3,"4203","Ocotea corymbosa",6,"16.2","19.2","OCCO",16.2,19.2,206.1197199,289.5289344,1,289.5289344,206.1197199,8.09999657911062,9.59999594561259,"tree","Ocotea corymbosa","(Meisn.) Mez",3,NA
"4109",18,3,"4204","Pera obovata",9,"13.3","16","PEOB",13.3,16,138.928963775,201.06176,1,201.06176,138.928963775,6.64999719149206,7.99999662134383,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",5,NA
"4110",18,3,"4205","Myrcia fallax",4,"5.9","6","MYFA",5.9,6,27.339686975,28.27431,1,28.27431,27.339686975,2.94999875412054,2.99999873300394,"tree","Myrcia splendens","(Sw.) DC.",3,NA
"4111",18,3,"4206","Anadenanthera falcata",9,"13","12.6","ANFA",13,12.6,132.7321775,124.6897071,1,124.6897071,132.7321775,6.49999725484186,6.29999733930826,"tree","Anadenanthera peregrina","(Benth.) Altschul",3,NA
"4112",18,3,"4207","Symplocos mosenii",9,"8.2","8.7","SYMO",8.2,8.7,52.8101279,59.446736775,1,59.446736775,52.8101279,4.09999826843871,4.34999816285571,NA,NA,NA,3,NA
"4113",18,3,"4208","Amaioua intermedia",7,"7.6","7","AMIN",7.6,7,45.3645596,38.4844775,1,38.4844775,45.3645596,3.79999839513832,3.49999852183792,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,NA
"4114",18,3,"4209","Anadenanthera falcata",10,"22.4","24.5","ANFA",22.4,24.5,394.0810496,471.434849375,1,471.434849375,394.0810496,11.1999952698814,12.2499948264327,"tree","Anadenanthera peregrina","(Benth.) Altschul",4,NA
"4115",18,3,"4210","Machaerium acutifolium",8,"10.1","12","MAAC",10.1,12,80.118398975,113.09724,1,113.09724,80.118398975,5.04999786722329,5.99999746600787,"tree","Machaerium acutifolium","Vogel",3,NA
"4116",18,3,"4211","Daphnopsis racemosa",6,"7.5","7.5","DARA",7.5,7.5,44.178609375,44.178609375,1,44.178609375,44.178609375,3.74999841625492,3.74999841625492,"tree","Daphnopsis racemosa","Griseb.",2,NA
"4117",18,3,"4212","Ocotea corymbosa",8,"7.5","8.1","OCCO",7.5,8.1,44.178609375,51.529929975,1,51.529929975,44.178609375,3.74999841625492,4.04999828955531,"tree","Ocotea corymbosa","(Meisn.) Mez",3,NA
"4118",18,3,"4213","Amaioua intermedia",7,"5.5","6.3","AMIN",5.5,6.3,23.758274375,31.172426775,1,31.172426775,23.758274375,2.74999883858694,3.14999866965413,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,NA
"4119",18,3,"4214","Siparuna guianensis",5,"2.5+1.6","3.3+2","SIGU",2.5,3.3,6.919351975,11.694568775,4,46.7782751,27.6774079,1.48408158119014,1.9293773233193,"tree","Siparuna guianensis","Aubl.",NA,NA
"4120",18,3,"4215","Siparuna guianensis",4.5,"1.8","2.1","SIGU",1.8,2.1,2.5446879,3.463602975,4,13.8544119,10.1787516,0.89999961990118,1.04999955655138,"tree","Siparuna guianensis","Aubl.",1,NA
"4121",18,3,"4216","Daphnopsis racemosa",4,"1.7","2","DARA",1.7,2,2.269798775,3.14159,4,12.56636,9.0791951,0.849999641017781,0.999999577667978,"tree","Daphnopsis racemosa","Griseb.",1,NA
"4122",18,3,"4217","Siparuna guianensis",5,"3.3","4.1","SIGU",3.3,4.1,8.552978775,13.202531975,4,52.8101279,34.2119151,1.64999930315216,2.04999913421936,"tree","Siparuna guianensis","Aubl.",2,NA
"4123",18,3,"4218","Amaioua intermedia",2.8,"1.2","1.8","AMIN",1.2,1.8,1.1309724,2.5446879,4,10.1787516,4.5238896,0.599999746600787,0.89999961990118,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",1,NA
"4124",18,3,"4219","Amaioua intermedia",4,"3","3.3","AMIN",3,3.3,7.0685775,8.552978775,4,34.2119151,28.27431,1.49999936650197,1.64999930315216,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,NA
"4125",18,3,"4220","Ocotea corymbosa",4,"2.5","3","OCCO",2.5,3,4.908734375,7.0685775,4,28.27431,19.6349375,1.24999947208497,1.49999936650197,"tree","Ocotea corymbosa","(Meisn.) Mez",NA,NA
"4126",18,3,"4221","Siparuna guianensis",5,"2.9","3.5","SIGU",2.9,3.5,6.605192975,9.621119375,4,38.4844775,26.4207719,1.44999938761857,1.74999926091896,"tree","Siparuna guianensis","Aubl.",2,NA
